4068215531241048,"<a class='k' href='https://m.weibo.cn/k/张若昀丽江被打?from=feed'>#张若昀丽江被打#</a> 丽江恶性打人事件整理了合集，这么多人被伤害，吃哑巴亏，难道真的没人能站出来说句公道话？这是法治社会？ <a data-url=\""http://t.cn/R2WxK5L\"" href=\""http://weibo.com/p/1001018008615082300000000?luicode=20000061&lfid=4068215531241048&featurecode=20000180\"" data-hide=\""\""><span class=\""url-icon\""><img src=\""https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_location_default.png\""></span></i><span class=\""surl-text\"">巴彦淖尔·乌拉特前旗</a> ​",Thu Jan 26 17:07:09 +0800 2017,4068215531241048,橘子Ashe, 1212, true, 0, 7460,f, 27, 45, 103, 7460, 105, 39
4068225429682306,"<a class='k' href='https://m.weibo.cn/k/女孩丽江旅游被打毁容?from=feed'>#女孩丽江旅游被打毁容#</a>云南不是自治区，有的州县乡是，云南有很多少数民族但也有很多汉族，云南没有优越感，只是作为云南人，热爱自己家乡的蓝天白云，热爱温暖真诚的家乡人，热爱这片清静怡然的净土。当然，并不只有美好的存在，也不是不分青红皂白地维护。 <a data-url=\""http://t.cn/Rxfse9H\"" href=\""http://weibo.com/p/100101100.8373345106_24.4500985182?luicode=20000061&lfid=4068225429682306&featurecode=20000180\"" data-hide=\""\""><span class=\""url-icon\""><img src=\""//h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png\""></span></i><span class=\""surl-text\"">网页链接</a> ​",Thu Jan 26 17:46:29 +0800 2017,4068225429682306,是梦君呀, 1428, false, 220, 888,f, 29, 3, 50, 888, 626, 28
3611168851709642,在丽江市区有很多只需5块就载你去拉市海的车，很便宜，但其实都是吃回扣的，车上女导游各种忽悠，我们被载到了茶马古道口，骑马最便宜160，最贵900，莫名其妙的门票要60，但根本没门票这一说，都是当地人冒充工作人员恶性经营的，真正的拉市海入口早路过了，现在往回赶得5公里路，我们步行前往！ ​,Wed Aug 14 12:06:48 +0800 2013,3611168851709642,赤邑君, 437, false, 220, 407,m, 27, 4, 0, 407, 246, 0
3788073718578980,"三亚宰客，丽江打人，看来现在旅游也太不靠谱了//【女游客不愿骑马被10多人殴打3分钟(图)】  <a data-url=\""http://t.cn/RzR17fI\"" href=\""http://news.sina.cn/sh/2014-12-15/detail-icczmvun2408570.d.html?luicode=20000061&lfid=3788073718578980&featurecode=20000180\"" data-hide=\""\""><span class=\""url-icon\""><img src=\""//h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png\""></span></i><span class=\""surl-text\"">女游客不愿骑马被殴打3分钟</a> ​",Mon Dec 15 16:03:36 +0800 2014,3788073718578980,蝎心23, 128, false, -1, 95,m, 14, 0, 0, 95, 239, 0
3601646665985410,"最脏了，连起熬夜，恶性循环。不睡了不睡，丽江清晨走起。👆👆 我在这里:<a data-url=\""http://t.cn/zQq8yWH\"" href=\""http://weibo.cn/p/100101B209465CD66DAAFA439A?luicode=20000061&lfid=3601646665985410&featurecode=20000180\"" data-hide=\""\""><span class=\""url-icon\""><img src=\""https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_location_default.png\""></span></i><span class=\""surl-text\"">丽江·国土苑(玉福路)</a> ​",Fri Jul 19 05:29:03 +0800 2013,3601646665985410,PhilomenaG-, 272, false, 220, 322,f, 25, 0, 4, 322, 597, 0
4067937599785762,"<a class='k' href='https://m.weibo.cn/k/丽江恶性毁容抢劫?from=feed'>#丽江恶性毁容抢劫#</a>剧情大反转，追梦少女乔自称当事人女友，又一波爆料。让子弹再飞一会，我觉得这件事情很很很不简单<span class=\""url-icon\""><img src=\""//h5.sinaimg.cn/m/emoticon/icon/default/d_sikao-7f3b022e72.png\"" style=\""width:1em;height:1em;\""></span><span class=\""url-icon\""><img src=\""//h5.sinaimg.cn/m/emoticon/icon/default/d_sikao-7f3b022e72.png\"" style=\""width:1em;height:1em;\""></span><span class=\""url-icon\""><img src=\""//h5.sinaimg.cn/m/emoticon/icon/default/d_sikao-7f3b022e72.png\"" style=\""width:1em;height:1em;\""></span> ​<a class='k' href='https://m.weibo.cn/k/追梦少女乔?from=feed'>#追梦少女乔#</a> ​​​",Wed Jan 25 22:42:45 +0800 2017,4067937599785762,勺药o, 52, false, -1, 87,f, 14, 3, 5, 87, 245, 28
3596784368746660,丽江铂尔曼酒店，恶性劲恶性生好服务又周到，很满意！ ​,Fri Jul 05 19:28:01 +0800 2013,3596784368746660,Edenauntie, 1182, false, -1, 265,f, 23, 1, 0, 265, 249, 2
4067707593024176,"丽江毁容抢劫事件恶劣程度令人发指，本人昨夜已私信受害人<a href='https://m.weibo.cn/n/琳哒是我'>@琳哒是我</a>，对方回复现已到达广州人身安全已有保障，勿念。<br/><br/>来云南近一年，第一次遇到这种事，而且发生在老乡身上，挺憋屈，没什么可说的，如果po.li.ce找不到嫌疑人，那我们就自己去丽江找吧，反正离得近，也就不劳你们大驾了。<br/><br/>另外云南人有好有坏，不可以偏概全，但是那几个打人的，必严惩，如有必要我一定会起身去丽江。<br/>这个公道不能丢。<br/><br/>以上就是我对此次事件的全部看法。<br/><br/><a class='k' href='https://m.weibo.cn/k/丽江恶性毁容抢劫?from=feed'>#丽江恶性毁容抢劫#</a> <a data-url=\""http://t.cn/RIhwUNw\"" href=\""http://weibo.com/p/100101B209445DD46FABF9479A?luicode=20000061&lfid=4067707593024176&featurecode=20000180\"" data-hide=\""\""><span class=\""url-icon\""><img src=\""https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_location_default.png\""></span></i><span class=\""surl-text\"">大理白族自治州·大理古城厘米·轻宿客栈</a>",Wed Jan 25 07:28:47 +0800 2017,4067707593024176,李梓瑞CM, 169, false, -1, 55442,m, 28, 30, 292, 55442, 117, 179
4067915337054893,说实话，云南旅游业确实是有很多需要改进和加强的地方，一些景区建设不完善旅游从业人员受培训度不高，问题还很多希望地方政府重视，同时希望国家多关注云南的建设和发展特别是对地方政府的监管，希望多些能干实事的官员，少些贪官和关系官，把老百姓的钱用在正事儿上！<a class='k' href='https://m.weibo.cn/k/丽江恶性毁容抢劫?from=feed'>#丽江恶性毁容抢劫#</a> ​,Wed Jan 25 21:14:17 +0800 2017,4067915337054893,苏殊霆歌, 6532, false, -1, 511,f, 26, 1, 1, 511, 335, 0
4067923658262978,"网爆女子丽江被打事件后，网友们都开始黑起了自己的地区特色，看得好欢乐<span class=\""url-icon\""><img src=\""//h5.sinaimg.cn/m/emoticon/icon/default/d_xiaoku-7430606cb7.png\"" style=\""width:1em;height:1em;\""></span>有种占有欲叫，我的家乡只能我黑，你们谁也不能黑<span class=\""url-icon\""><img src=\""//h5.sinaimg.cn/m/emoticon/icon/default/d_xiaoku-7430606cb7.png\"" style=\""width:1em;height:1em;\""></span>还有就是，如果真的干架，我在广东煲汤等你们回来<span class=\""url-icon\""><img src=\""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-d903433c82.png\"" style=\""width:1em;height:1em;\""></span><a class='k' href='https://m.weibo.cn/k/丽江恶性毁容抢劫?from=feed'>#丽江恶性毁容抢劫#</a> ​",Wed Jan 25 21:47:21 +0800 2017,4067923658262978,东风怎么破, 458, false, -1, 61,m, 14, 4, 5, 61, 220, 5
4072193471913350,"#继丽江女游客被毁容事件,丽江游客再糟无故殴打#这个就是那个被打的人在店里撒泼的样子……没打残他算他运气好了……吃个饭就真以为自己是爷了？   不尊重别人的人也不配别人尊重<br/><br/>大家好，我是丽江文嫂，快活林饭庄的老板。在这里我公开道歉：打人的人的确是我们的人，虽然不是我指使，无论什么理由，这是我们的错，大错特错，我在此向受害人一家致以最诚挚的公开 道歉。<br/>    今天很多新闻记者联系我，希望了解真相，在这里我将整个事件如实完整的呈现给大家：<br/>    2017年2月4号早上10点半左右，游客赵健一行八人，第三次来到快活林饭庄就餐。因一碗豆浆上迟了，冲着我妈妈拍着桌子吼到：“怎么回事？！  等了半天，我的豆浆怎么还不上？！”。我妈 回答他：“马上就来了，豆浆现磨加热要多等一会的” 。赵健继续扯着脖子冲我妈妈嚷嚷：“我马上就要，现在就给我上！” 声音特别大，邻桌的客人都吓着了。当时我正在一旁给孩子辅导功课， 听到这话很生气，就站了起来，跟客人（赵健）说：“小伙子，大早上的，火气怎么就这么大呢，有你这么对老人家说话的吗？”对方却就说：“我就这么说话的，怎么了？”  ，这时候我确实忍不 住了，说到：“ 你爱吃不吃，你这样的客人我们还真心伺候不了！（坦诚的讲：我语言是过激了些， 对于这种不懂得尊重他人，尤其把自己当作‘大爷’，动辄践踏服务人员的客人，我们真心不愿 接待！）<br/>     这时候父亲出来解释说现磨豆浆不烧开会拉肚子的，赵健没做声，继续玩手机，接着，服务员端上了他的豆浆，不料他一个大甩臂将豆浆和碗摔的一地粉碎！ 我父亲上前去与他理论:&quot;小伙子， 你怎么回事，凭什么砸我们的碗?&quot; 对方说:“我没砸，我是手滑掉地上了。” 我上前说：“你怎么还能撒谎？监控录像里就有不争的事实。”他说：“赔你就是，有的是钱！赔你二百！”我说：“我 们不要你赔一分钱，但是你这态度实在恶劣，必须道歉！”<br/>     赵健坚决不允，继续骂骂咧咧。  我实在没办法，于是打电话给我老公老文过来，希望他帮忙劝解，毕竟我们还要做生意。老文来到后，与之沟通，赵健依旧不肯道歉。双方僵持不下，期间赵健 同行几人包括其母亲，看到儿子的这些举动没有做出任何劝阻，还为其儿子辩护说：“我儿子平时就是这么大嗓门，大脾气。”   在场吃早餐其他客人看不下去，上前指责赵健没家教，并建议我报警 。我想这么点小事不至于大动干戈找警察，只是坚持要他道歉。之后赵健主动报警，警察了解情况后说：“小伙子，你砸了饭店的碗，应该给店家道歉”，赵健要求我也给他道歉。我没同意，最终以 赵健母亲向我的母亲道歉告终。虽然赵健没有亲自道歉，我想也罢了，息事宁人吧。   <br/>    赵健一行与民警随后离开了餐厅。此时已是午市就餐高峰期，我与餐厅工作人员开始忙起手头的工作。<br/>    几分钟后，我听见有人喊在门口打起来了！ 我们跑到门口一看离我们餐厅二百米开外的巷子口，围着一群人一片混乱，才知道老文跟几个朋友把人打了。  <br/>    随即警察返回，将动手的人一一抓捕。然后我随警察回到派出所，我们的人第一时间带着受伤者 赵健与另一男孩到医院就诊，鉴定伤情为“轻微伤”，验伤报告已出，大家可向古城派出所致电求 证。（受害者家属在其微博中声明，不管男女老少一并被打。实属谬论！据老文后来向警方描述，事实是，他追上去先把阿姨拦到了一边说：我来替您教训一下儿子。  除两位年轻男子外，并没对其 他人动手。）<br/>    医院验伤后回到派出所， 赵健与同行男子行动自如。 我方随即上前道歉，并提出和解与赔偿。 对方拒绝和解。随即警察将我也扣押拘调查。<br/>    经连夜提审，于2017年2月5号下午警方作出裁决。将打人者送拘留所拘留十五天，并处以罚款。我甘愿受罚，并真心悔过。<br/>    <br/>    整个事件就是如此，告白于天下不是为了推卸责任，打人事件因餐厅而起，事出有因，后续失控， 无论缘由为何，我们都应该承担相应的后果与社会舆论。<br/>    <br/>    今天我从派出所出来接到了不计其数的电话开口就是各种谩骂，短信内容更是不堪入目。我也看到各种各种社交平台的评论，对受害者亲友发布微博的片面相信或无情攻击，以及对丽江的抵制。 在此我将事实真相全面的呈现给大家。希望各界人士理性对待此事，少一点网络暴力，多一点了解与尊重。恳请网友在不明真相的情况下，既不要盲目认定快活林就是黑店，更不要再辱骂受害者活该 使其再次受到心理伤害。<br/>    快活林事件，的确严重影响了丽江的声誉。作为热爱并生活在这片土地上十余年的新丽江人。我感到万分的懊恼及惭愧。但它真的不代表丽江的全貌！ 丽江不是土匪窝也不是黑社会！丽江依旧是<br/> <br/>美丽的丽江，安定的丽江，更会是文明的丽江，世界的丽江！我们每一个丽江人都将做出深刻反省！<br/>    最后，我代表快活林及打人者再次向赵健一家致歉--深鞠躬！ <a data-url=\""http://t.cn/R2WxrvN\"" href=\""http://weibo.com/p/1001018008653070200000000?luicode=20000061&lfid=4072193471913350&featurecode=20000180\"" data-hide=\""\""><span class=\""url-icon\""><img src=\""https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_location_default.png\""></span></i><span class=\""surl-text\"">丽江·古城区</a> <a data-url=\""http://t.cn/RJZ3Y7h\"" href=\""http://video.weibo.com/show?fid=1034%3A8770f0199fc4e4f546b0e4988e84e4bf&luicode=20000061&lfid=4072193471913350&featurecode=20000180\"" data-hide=\""\""><span class=\""url-icon\""><img src=\""//h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png\""></span></i><span class=\""surl-text\"">秒拍视频</a> .",Mon Feb 06 16:34:04 +0800 2017,4072193471913350,白V玛V泽仁, 12, false, -1, 143,m, 16, 4, 7, 143, 185, 9
4097447783305274,凌晨偶然看了丽江被打的女孩的直播 想到了以前的常州有毒学校  和颐酒店拽人事件 到最近的巫山童养媳 丽江打人 和 山东辱母案 几乎都是一个礼拜就下了热度无人问津。我真的希望 这类事件都能有一个实实在在的结局呈现给民众 而不是偷偷撤了热门就大功告成。也希望网友的记性都好一点 不要看到新闻情绪点燃跟着骂几句 不到一个礼拜就忘了 非要等到下次再发生类似新闻的时候再重新爆发。,Mon Apr 17 09:05:41 +0800 2017,4097447783305274,张十六啊, 820, false, 220, 626,f, 32, 1, 10, 626, 317, 0
4103914091519994,"→_→//<a href='https://m.weibo.cn/n/Koote珂'>@Koote珂</a>：如果评论里有骂云南的，我觉得云南人应该好好想想，应该回骂还是要求你们有关部门好好整顿一下云南的治安管理，还有之前的丽江打人事件，别人说云南警匪一家亲，你们不会从自身找原因？要没这些破事，谁会没事骂云南<span class=\""url-icon\""><img src=\""//h5.sinaimg.cn/m/emoticon/icon/default/d_tanshou-dcf7d5d0d6.png\"" style=\""width:1em;height:1em;\""></span><span class=\""url-icon\""><img src=\""//h5.sinaimg.cn/m/emoticon/icon/default/d_tanshou-dcf7d5d0d6.png\"" style=\""width:1em;height:1em;\""></span><span class=\""url-icon\""><img src=\""//h5.sinaimg.cn/m/emoticon/icon/default/d_tanshou-dcf7d5d0d6.png\"" style=\""width:1em;height:1em;\""></span>",Fri May 05 05:20:29 +0800 2017,4103914091519994,何兵, 31240, true, 0, 1052953,m, 43, 929, 5056, 1052953, 2130, 8181
4067882466327664,我泱泱大中华，每次遇到事相关部门就推卸责任，要求删微博拒绝不良影响，但是事情发生这么久<a class='k' href='https://m.weibo.cn/k/丽江恶性毁容抢劫?from=feed'>#丽江恶性毁容抢劫#</a> 这件事如果不是网友齐力相助，是否又该大事化小 小事化无，一切为人民都只是口号？丽江旅游，香格里拉游乱象不是一天两天，相关单位互相包庇，狼狈为奸？想到我妈前不久去家里政府领取慢性疾病补助款，居然11点了还没来上班一直等！政府效率，纪律都没有，何来廉洁，<a class='k' href='https://m.weibo.cn/k/孙某鉴定为轻微伤?from=feed'>#孙某鉴定为轻微伤#</a> 如果不是事情新闻化，或许真如事情发生那位朋友发的微博，民警爱答不理？事情发生两个月有关部门能避则避，那我要警察做什么？我们生活在法治社会，对犯罪人严惩不贷，相关部门的酒囊饭袋也得问责！在异乡的好心情全毁了，愿大家在农历年末开心,Wed Jan 25 19:03:40 +0800 2017,4067882466327664,出品人尹凯, 112, true, 0, 5199,m, 29, 11, 179, 5199, 1000, 13
4067713065695198,"<a class='k' href='https://m.weibo.cn/k/丽江恶性毁容抢劫?from=feed'>#丽江恶性毁容抢劫#</a>别再嘲笑特朗普推特治国了 我们才是名副其实的微博申诉的国家呀 尼玛 有冤无处申告都他妈得上微博啊<span class=\""url-icon\""><img src=\""//h5.sinaimg.cn/m/emoticon/icon/default/d_xiaoku-7430606cb7.png\"" style=\""width:1em;height:1em;\""></span><span class=\""url-icon\""><img src=\""//h5.sinaimg.cn/m/emoticon/icon/default/d_xiaoku-7430606cb7.png\"" style=\""width:1em;height:1em;\""></span><span class=\""url-icon\""><img src=\""//h5.sinaimg.cn/m/emoticon/icon/default/d_xiaoku-7430606cb7.png\"" style=\""width:1em;height:1em;\""></span> ​",Wed Jan 25 07:50:33 +0800 2017,4067713065695198,水晶核桃Li, 2767, false, -1, 221,f, 32, 303, 9471, 221, 165, 614
4067770460771506,"1月24日晚，有微博网友称2016年11月在 丽江 旅游时遭遇抢劫，被打致毁容，引起热议。丽江警方回应梨视频，已关注到此事，正在了解具体情况。<a data-url=\""http://t.cn/Rxbkn3v\"" href=\""http://www.miaopai.com/show/Y3EAZGSz-XMNtKP5WJRjPA__.htm?luicode=20000061&lfid=4067770460771506&featurecode=20000180\"" data-hide=\""\""><span class=\""url-icon\""><img src=\""//h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png\""></span></i><span class=\""surl-text\"">一手video的秒拍视频</a>（使用<a class='k' href='https://m.weibo.cn/k/秒拍?from=feed'>#秒拍#</a>录制，免流量看热门短视频！） ​",Wed Jan 25 11:38:37 +0800 2017,4067770460771506,上党落子, 76965, true, 0, 60281,m, 44, 1, 0, 60281, 2706, 0
4067728983304724,"<a class='k' href='https://m.weibo.cn/k/丽江恶性毁容抢劫?from=feed'>#丽江恶性毁容抢劫#</a> 景色再美也没用，治安不好谁敢去，新浪也有包庇的嫌疑，热搜只是丽江而已。 ​ <a data-url=\""http://t.cn/R2WxTfX\"" href=\""http://weibo.com/p/1001018008637110200000000?luicode=20000061&lfid=4067728983304724&featurecode=20000180\"" data-hide=\""\""><span class=\""url-icon\""><img src=\""https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_location_default.png\""></span></i><span class=\""surl-text\"">日照·东港区</a> ​",Wed Jan 25 08:53:48 +0800 2017,4067728983304724,萌面大虾_好好, 436, true, 0, 191,m, 22, 34, 1823, 191, 209, 102
4072186455574413,"<a class='k' href='https://m.weibo.cn/k/丽江游客餐厅被殴打?from=feed'>#丽江游客餐厅被殴打#</a> <br/><br/>这年头转热门事件微博<br/>都要担心自己站错边<br/>反转了被打脸<br/>凭证据 凭直觉<br/>斗智斗勇<span class=\""url-icon\""><img src=\""//h5.sinaimg.cn/m/emoticon/icon/others/d_erha-0d2bea3a7d.png\"" style=\""width:1em;height:1em;\""></span><br/><br/>原贴(图1)<br/><br/>现在这个丽江餐厅打人事件<br/>故事另一方站出来了<br/><br/>看完感觉就是大家都不是白莲花…<br/>谁都别装可怜<br/>一边揍人不对 一边真的欠揍<span class=\""url-icon\""><img src=\""//h5.sinaimg.cn/m/emoticon/icon/default/d_tanshou-dcf7d5d0d6.png\"" style=\""width:1em;height:1em;\""></span><br/>你们看看吧<br/><br/>附上店家提供的监视器画面视频 <a data-url=\""http://t.cn/RJzMQ4I\"" href=\""http://video.weibo.com/show?fid=1034%3A0162def5724ce3d4848d1b29b7f0b5e2&luicode=20000061&lfid=4072186455574413&featurecode=20000180\"" data-hide=\""\""><span class=\""url-icon\""><img src=\""//h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png\""></span></i><span class=\""surl-text\"">秒拍视频</a>",Mon Feb 06 16:06:11 +0800 2017,4072186455574413,赛太公, 6328, true, 0, 173028,m, 42, 32, 68, 173028, 276, 145
4068091753316953,"丽江事件牵扯的时间越来越多，原来这么多人都曾经在丽江遭受无妄之灾，张若昀父子竟然也在其中。<a class='k' href='https://m.weibo.cn/k/丽江恶性毁容抢劫?from=feed'>#丽江恶性毁容抢劫#</a><a class='k' href='https://m.weibo.cn/k/琳哒是我?from=feed'>#琳哒是我#</a><a class='k' href='https://m.weibo.cn/k/张若昀?from=feed'>#张若昀#</a> 云南警方官博的回复让业内人士耻笑<span class=\""url-icon\""><img src=\""//h5.sinaimg.cn/m/emoticon/icon/default/d_heng-5670fca4fa.png\"" style=\""width:1em;height:1em;\""></span>，让吃瓜群众看热闹，你们回复的什么鬼，没有重点逻辑混乱企图蒙混过关。现在才知道，云南人包括导游都强烈反对家人朋友去当地旅游<span class=\""url-icon\""><img src=\""//h5.sinaimg.cn/m/emoticon/icon/default/d_tanshou-dcf7d5d0d6.png\"" style=\""width:1em;height:1em;\""></span>",Thu Jan 26 08:55:18 +0800 2017,4068091753316953,了不起的海海, 931, false, -1, 165,f, 14, 8, 12, 165, 178, 1
4068257818640968,公司年会奖品是丽江旅游，看了新浪微博丽江打人事件，后来暴露出了更多的丽江旅游黑幕，说明以前到现在就没改善，取消不去 安全第一。 ​,Thu Jan 26 19:55:11 +0800 2017,4068257818640968,陈光教练, 455, true, 0, 11316,m, 26, 2, 46, 11316, 479, 10
4091687594255072,"<span class=\""url-icon\""><img src=\""//h5.sinaimg.cn/m/emoticon/icon/default/d_chijing-f4f9e95da7.png\"" style=\""width:1em;height:1em;\""></span><span class=\""url-icon\""><img src=\""//h5.sinaimg.cn/m/emoticon/icon/default/d_chijing-f4f9e95da7.png\"" style=\""width:1em;height:1em;\""></span><span class=\""url-icon\""><img src=\""//h5.sinaimg.cn/m/emoticon/icon/default/d_chijing-f4f9e95da7.png\"" style=\""width:1em;height:1em;\""></span><span class=\""url-icon\""><img src=\""//h5.sinaimg.cn/m/emoticon/icon/default/d_chijing-f4f9e95da7.png\"" style=\""width:1em;height:1em;\""></span><span class=\""url-icon\""><img src=\""//h5.sinaimg.cn/m/emoticon/icon/default/d_chijing-f4f9e95da7.png\"" style=\""width:1em;height:1em;\""></span><span class=\""url-icon\""><img src=\""//h5.sinaimg.cn/m/emoticon/icon/default/d_chijing-f4f9e95da7.png\"" style=\""width:1em;height:1em;\""></span><span class=\""url-icon\""><img src=\""//h5.sinaimg.cn/m/emoticon/icon/default/d_chijing-f4f9e95da7.png\"" style=\""width:1em;height:1em;\""></span>《丽江打人毁容案件，嫌疑人真实背景》，阅读全文：<a data-url=\""http://t.cn/R6WWmcs\"" target=\""_blank\"" href=\""http://weibo.cn/sinaurl/blockedd19a401d?id=140061&luicode=20000061&lfid=4091687594255072&featurecode=20000180&u=http%3A%2F%2Fm.xxxxxbbs.com%2Fth%2Finfo%3Fid%3D140061\"" class=\""\""><span class=\""url-icon\""><img src=\""//h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png\""></span></i><span class=\""surl-text\"">网页链接</a> ​",Sat Apr 01 11:36:46 +0800 2017,4091687594255072,琳哒是我, 125, true, 0, 267150,f, 12, 93, 526, 267150, 202, 256
4068805812675207,【中国春节600万人出境游 韩因“萨德”跌出榜单】与2016年相比，日本最大旅游公司JTB接受预约的中国大陆和中国台湾等地的赴日旅游团的总人数增长了近9成。微评：台湾、韩国游遇冷，日本游更热，这和两国、两地关系是否恶化真的有关系吗？若“丽江女游客被打致毁容案”再多一点，境外游就更热了。 ​,Sat Jan 28 08:12:43 +0800 2017,4068805812675207,周蓬安, 31040, true, 0, 133324,m, 43, 12, 24, 133324, 509, 14
4067788089360569,"对于普通百姓的遭遇，什么时候政府才能放在心上，及时去处理…<br/>对于<a href='https://m.weibo.cn/n/琳哒是我'>@琳哒是我</a> 的遭遇我表示痛心…<br/>如果这是你们的家人，你会怎么想…<span class=\""url-icon\""><img src=\""//h5.sinaimg.cn/m/emoticon/icon/default/d_nu-3895b46600.png\"" style=\""width:1em;height:1em;\""></span><br/>对于云南丽江警方的办事效率，想骂娘…<br/>这只是一个缩影…<br/>想想今天早晨孙亦廷移民的事…<br/>这个国家是否还值得我们留恋……伤心<br/><a class='k' href='https://m.weibo.cn/k/丽江恶性毁容抢劫?from=feed'>#丽江恶性毁容抢劫#</a><a class='k' href='https://m.weibo.cn/k/最强大脑神童移民?from=feed'>#最强大脑神童移民#</a>",Wed Jan 25 12:48:40 +0800 2017,4067788089360569,脚蹬哥, 597, false, -1, 20644,m, 14, 1, 17, 20644, 337, 7
4067824505078098,说说我的看法吧<br/>今天看微博热搜榜上，前两条热搜都是关于丽江打人的事情的，主要微博是<a href='https://m.weibo.cn/n/琳哒是我'>@琳哒是我</a> 发出的，原微博内容见博主微博。<br/>因为广大民众的努力，这件事情终于被曝光了出来，那些声称:我是本地人我不怕警察 的人，现在还没有落网，根据<a href='https://m.weibo.cn/n/云南丽江警方'>@云南丽江警方</a> 所称，事情发生于2016年11月，但是一直到2017年1月，警察才开始着手进行处理，在这近三个月的时间里，警察在干嘛? <a class='k' href='https://m.weibo.cn/k/丽江抢劫打人恶性毁容事件?from=feed'>#丽江抢劫打人恶性毁容事件#</a><br/><a href='https://m.weibo.cn/n/云南丽江警方'>@云南丽江警方</a> <a href='https://m.weibo.cn/n/丽江旅警'>@丽江旅警</a> 看你们有时间刷微博有时间和网友争论什么叫轻微伤还窥屏删掉对你不利的微博，没时间来处理一下这个案件，没人管管那个受伤的女生？大过年的你们在家里吃团圆饭别人在丽江心惊胆战不敢回家你们的良心不会痛吗？我们上交的税务养你们是让你们警匪一家亲合力欺负我们的吗???你们这么做，老天在看着，不怕折寿吗？<br/>云南这么好的一个地方，彩云之南，丽江这么美的地方，在开发旅游业以后，在你们赚了我们的钱，过上好日子以后，就不把我们当回事了？这次被打的是东北人，下次会是谁?地头蛇啊最厉害了是吧，还要把人活埋了？在你们说这个话的时候，丽江人的脸，云南人的脸都被你们这些社会渣滓丢尽了!<br/>这个社会，世风日下，这次的时间披露出来了才得到解决，还有多少人，也是这样，却被强权压下?中国的法律意义何在，如果不能将坏人绳之以法，要警察何用，要法律何用???<a href='https://m.weibo.cn/n/新浪新闻'>@新浪新闻</a> <a href='https://m.weibo.cn/n/中国新闻网'>@中国新闻网</a> <a href='https://m.weibo.cn/n/新浪军事'>@新浪军事</a> <a href='https://m.weibo.cn/n/法律及其价值'>@法律及其价值</a> <a href='https://m.weibo.cn/n/中国法律咨询中心'>@中国法律咨询中心</a> <a href='https://m.weibo.cn/n/中国法律评论期刊'>@中国法律评论期刊</a>,Wed Jan 25 15:13:21 +0800 2017,4067824505078098,一面之缘想三年, 87, false, -1, 43,f, 12, 8, 77, 43, 151, 10
4067719206226867,"<a class='k' href='https://m.weibo.cn/k/丽江抢劫打人恶性毁容事件?from=feed'>#丽江抢劫打人恶性毁容事件#</a>突然间  我没有那么大的勇气去远方了，当初要走遍大街小巷的誓言瞬间崩塌<span class=\""url-icon\""><img src=\""//h5.sinaimg.cn/m/emoticon/icon/default/d_kelian-20b4c8e771.png\"" style=\""width:1em;height:1em;\""></span><span class=\""url-icon\""><img src=\""//h5.sinaimg.cn/m/emoticon/icon/default/d_kelian-20b4c8e771.png\"" style=\""width:1em;height:1em;\""></span><span class=\""url-icon\""><img src=\""//h5.sinaimg.cn/m/emoticon/icon/default/d_kelian-20b4c8e771.png\"" style=\""width:1em;height:1em;\""></span>   更心疼这位姑娘<span class=\""url-icon\""><img src=\""//h5.sinaimg.cn/m/emoticon/icon/others/l_xin-8e9a1a0346.png\"" style=\""width:1em;height:1em;\""></span> ​",Wed Jan 25 08:14:57 +0800 2017,4067719206226867,陈曦不是好脾气, 71, false, -1, 288,f, 30, 1, 111, 288, 77, 12
4068224565272200,"【女游客被打毁容 别让丽江变“戾江”】丽江之美，天下皆知。有网友形象的描述丽江——走进丽江，就走进一首诗里。走进丽江，就走进一幅画里。走进丽江，就走进一曲词里。走进丽江，就走进一字情里。因而丽江早已成为无数游客向往的旅游胜地。但是，近日微博名为“琳哒是我”的董某发图文，自曝曾在丽江遭暴打毁容，并指期间民警不作为，一时间引发轩然大波，当即引起众多网友的关注，质疑和吐槽之声不绝于耳。<a data-url=\""http://t.cn/RxcYfKA\"" target=\""_blank\"" href=\""http://weibo.cn/sinaurl/blocked303a77ef?luicode=20000061&lfid=4068224565272200&featurecode=20000180&u=http%3A%2F%2Fpinglun.eastday.com%2Fp%2F20170126%2Fu1ai10297584.html\"" class=\""\""><span class=\""url-icon\""><img src=\""//h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_article_default.png\""></span></i><span class=\""surl-text\"">网页链接</a>",Thu Jan 26 17:43:03 +0800 2017,4068224565272200,东方网评论, 17438, true, 3, 54640,m, 33, 2, 9, 54640, 234, 1
