tweetid,status,created_at,userid,nickname,status_count,verified,verified_type,verified_reason,gender,rank,repost_count,follower_count,follow_count,like_count,comment_count
3900292930470388,【天津爆炸遗址将建一座生态公园】公园将“以‘记忆’的方式诠释8.12事故给人们带来的苦难与生命历程，铭记历史教训，展望未来美好的生活愿景”?..@界面 网页链接  ​,Wed Oct 21 08:02:41 +0800 2015,3900292930470388,悠闲星期天美妆,512,-1,512,,m,14,1,273,74,0,0
3884895023547291,#塘沽爆炸# 网页链接 ​,Tue Sep 08 20:16:54 +0800 2015,3884895023547291,熊猫啾啾说你好,5274,-1,5274,,f,29,0,563,342,1,0
3876049538325494,发表了博文《从天津8.12大爆炸看防倒塌棚架设计》人们应该从灾害中吸取教训。地震、意外大爆炸事故现场结构物的实际损毁情况，无意中给了人们检验或检讨工程设计理论和构造措施是否合理有效的一次机会。虽然我们从天津8.12大爆炸看防倒塌棚架设计 ​,Sat Aug 15 10:28:06 +0800 2015,3876049538325494,周献祥,86,-1,86,,m,4,1,385,5,1,0
3904635406283800,“塘沽大爆炸”过后，政府交通部门针对轻轨9号线的回复问题没有正面回复，塘沽站铁路不调整，于家堡城际列车不调整，天津车辆限号不调整，@南方都市报 @天津广播 @人民日报 @天津发布 @滨海发布 @天津地铁运营 @央视新闻 @天津市人民政府公报 最受苦的还是我们老百姓。 天津·火车站 ​,Mon Nov 02 07:38:08 +0800 2015,3904635406283800,薰衣草的地盘,298,-1,298,,m,14,2,33,8,9,30
3951933041283207,【天津港爆炸事件诈捐女子不服判决 请求改判无罪】 备受关注的“8.12”天津滨海新区爆炸事件诈捐案被告人杨彩兰不服一审判决，以该判决认定事实不清，证据不足为由上诉，请求撤销一审法院的刑事判决，改判其无罪。天津港爆炸事件诈捐女子不服判决 请求改判无罪 ​,Fri Mar 11 20:02:03 +0800 2016,3951933041283207,青岛晚报,68920,3,68920,青岛晚报官方微博,m,39,2,2212943,2170,2,1
3897278660356229,#天津北辰大爆炸# 8.12塘沽爆炸，10.12北辰爆炸，期待一切平安   图片来自网络 ​,Tue Oct 13 00:25:03 +0800 2015,3897278660356229,互联了,19163,0,19163,互联网资讯博主,m,38,13,17198,630,5,3
3906597883307574,【关于居民室内财产损失现场查勘申请延期的通知】#滨海在行动#为确保“8.12”爆炸事故居民室内财产损失评估赔偿收尾工作顺利推进，现将有关事项通知如下： ​,Sat Nov 07 17:36:19 +0800 2015,3906597883307574,滨海发布,55703,1,55703,天津市滨海新区政府官方微博,m,38,0,2453556,644,0,0
3885066981259416,#天津塘沽大爆炸#接受现实，等待涅槃重生。更期待政府能负起应有的责任，所有伤员的人生只有一次。 ​,Wed Sep 09 07:40:12 +0800 2015,3885066981259416,Jolielady,3559,-1,3559,,f,24,0,158,469,0,1
3902872179642927,#天津滨海爆炸##天津塘沽大爆炸##让天津塘沽大爆炸重回热搜榜首#如果不能做自己力所能及的事，那跟一条咸鱼有什么区别？ ​,Wed Oct 28 10:51:42 +0800 2015,3902872179642927,迎接未来的医小医,289,-1,289,,m,9,3,52,200,4,0
3885043963008133,#天津塘沽大爆炸# 天天签到才到34.1亿，随便一个明星过生日都能刷到10亿，我不是针对这个明星，但这种对比这叫人情何以堪。我已经不知道该感叹这年头要么有钱要么有颜一样在手包你逆天，还是应该感叹国人“莫谈国事”的心理真是根深蒂固。粉丝不要回复我，我也算是某人的路人粉了，说了不是针对他。 ​,Wed Sep 09 06:08:44 +0800 2015,3885043963008133,御神天照,470,-1,470,,f,15,0,54,81,0,0
3889944440961654,8.12爆炸中的受伤战士张超方 在昏迷中苏醒  值得庆幸 但不幸的是 相关报道中丝毫没有追责的意思 #天津塘沽大爆炸##天津爆炸 追责# 秦皇岛·秦皇西大街 ​,Tue Sep 22 18:41:29 +0800 2015,3889944440961654,zh郑鑫x,1622,-1,1622,,f,23,4,220,424,32,0
3875260841518472,我叫李育朋，我在北京！保佑塘沽人民！为他们祈福！🙏🙏🙏大家一起传下去！@平安塘沽 @滨海新区公安塘沽分局 #塘沽爆炸# 北京·望京开发街区 ​,Thu Aug 13 06:14:06 +0800 2015,3875260841518472,Seven-小朋朋,540,-1,540,,m,18,0,351,261,1,3
3886741368821455,发表了博文《8.12大爆炸后灾民的尴尬》我们一家6个人：2个老年人，2个年轻人，2个孩子。从家中匆忙出逃。因为不知道后面还会发生什么？所以只有一个信念，就是离开爆炸现场越远越好。到13号凌晨1点半才找网页链接 ​,Sun Sep 13 22:33:37 +0800 2015,3886741368821455,老叟,189,-1,189,,m,5,0,25,36,0,1
3876464203680610,@天津滨海流浪动物救助平台 #天津滨海大爆炸#我朋友住海港城6号楼5楼，8.12大爆炸时候他家猫猫由于害怕躲起来了，主人没有办法自己先行逃离，这两天他一直要回去找猫猫但是进不去，主人很担心猫猫现在情况，如果有幸被救出请联系我 。猫猫名叫虎皮，四个月的小母猫，亲人。谢谢啦。 ​,Sun Aug 16 13:55:50 +0800 2015,3876464203680610,米花云,5171,-1,5171,,f,29,32,570,593,4,7
3886393237602997,#天津塘沽大爆炸#【爆炸后一个月 不该被遗忘的天津】今天9月12日，一个月前的此时，深夜11:30左右，天津港，爆炸发生！截至昨日，共发现遇难者165人，8人失联……现在，装有危险品的集装箱一个一个被清走，事故核心区的地表危化品清理正接近尾声，但是谁都知道，这并不是结束…网页链接 ​,Sat Sep 12 23:30:16 +0800 2015,3886393237602997,新浪天津,36724,3,36724,新浪天津官方微博,m,39,538,984406,460,1622,321
3879662134802127,#天津塘沽大爆炸#【直面“伤心”处 我们心相连 灾后心理救助工作纪实】爆炸事故已过去十余天，我们看到了惨烈又凌乱的现场，看到了惊险又紧急的搜救，看到了紧张又耐心的救治，看到了康复，看到了重建，看到了新的希望。可唯一我们看不到的，是所有当事人心中埋藏的伤痕。详情：直面“伤心”处 我们心相连 ​,Tue Aug 25 09:43:16 +0800 2015,3879662134802127,新浪天津,36724,3,36724,新浪天津官方微博,m,39,138,984406,460,793,216
3884787338747448,天津塘沽大爆炸的事故原因呢？责任人呢…#塘沽爆炸# ​,Tue Sep 08 13:09:00 +0800 2015,3884787338747448,我住隔壁我姓苗,1869,-1,1869,,m,28,0,1628,103,1,0
3879841596046629,#天津塘沽大爆炸##袁海# 第十四天，家人带着海神的遗物都回了家，现在海神在安静的睡着，周围也有战友陪着，他的家人和许多未曾谋面的人也都在想着他，他会开心的。那我们来和袁海打个赌吧，以后漫长的岁月里，随时光流逝，我们都不忘记好不好？？ ​,Tue Aug 25 21:36:22 +0800 2015,3879841596046629,小林_专属,2034,220,2034,,f,25,13,589,77,657,66
3879885338377886,@天津塘沽大爆炸 绝不放弃，我们需要真相，那些逝去的人们更需要真相！身为一个普通人却什么也做不了，好恨！ 湖州·杨家埠镇 ​,Wed Aug 26 00:30:12 +0800 2015,3879885338377886,无意识在意_,1533,-1,1533,,m,14,0,98,192,1,0
3875343125154548,世事无常，每个人都没法预测灾难何时到来，要做好的就是珍惜和照顾好身边的亲人，朋友和自己。现在的我们，无能为力，只能不去传播谣言、轻信谣言，不去妨碍救援。让我们为消防人员祈祷，为塘沽区居民祈祷，为天津祈祷。挺住#天津爆炸##塘沽爆炸# ​,Thu Aug 13 11:41:04 +0800 2015,3875343125154548,兴兴的眼睛_有星星,1136,-1,1136,,f,20,0,1633,233,0,0
3880378995342584,#天津塘沽大爆炸#感觉这个事件如此快地就淡出大家视线了，，，那些当初要结果的人呢？现在结果出来了，本来以为热搜上会有很多，结果连个毛都没有。愿逝者安息。 ​,Thu Aug 27 09:11:49 +0800 2015,3880378995342584,神烦的夏洛克,511,-1,511,,m,14,0,65,379,3,0
3875185243248068,作为开发区居民，确实被大爆炸惊到了，希望越少伤亡越好。8.12 天津·财富星座（商圈） ​,Thu Aug 13 01:13:42 +0800 2015,3875185243248068,App大人,9396,-1,9396,,f,34,0,408,1976,0,0
3888481341955524,#天津塘沽大爆炸#送那些所谓有社会责任感的人一句歌词——“以君子的姿态满足了小人的快乐。” ​,Fri Sep 18 17:47:38 +0800 2015,3888481341955524,趙團結先生,8659,-1,8659,,m,39,4,5504,516,2,1
3932039457313251,#天津塘沽大爆炸#现在是1月16日，是天津爆炸发生的第158天，是我开始等待调查结果的第151天。 ​,Sat Jan 16 22:32:03 +0800 2016,3932039457313251,xinnnnnnnnnnnnn,5160,-1,5160,,f,33,0,180,338,6,0
3879667985462403,#天津塘沽大爆炸#【直面“伤心”处 我们心相连 灾后心理救助工作纪实】爆炸事故已过去十余天，我们看到了惨烈又凌乱的现场，看到了惊险又紧急的搜救，看到了紧张又耐心的救治，看到了康复，看到了重建，看到了新的希望。可唯一我们看不到的，是所有当事人心中埋藏的伤痕。详情：直面“伤心”处 我们心相连 ​,Tue Aug 25 10:06:31 +0800 2015,3879667985462403,天津草根新闻,13564,0,13564,微博本地资讯博主（天津）http://t.cn/RUmMhZ7,f,34,0,123389,282,0,0
3875594498718485,早上就看到新闻了，刚刚又看了各色的正道小道消息。虽然我只去过那里一次，记不清街道和方向，但我从内心祈祷你平安，那曾经给我🏠的幻想的地方，平安#塘沽爆炸# ​,Fri Aug 14 04:19:56 +0800 2015,3875594498718485,美妞儿偏胖,948,-1,948,,f,22,0,139,320,2,0
3875454220267231,#塘沽爆炸# 天津塘沽爆炸事件令人震惊、伤心、同情，但请不要道德绑架他人，祈福是好事，可有些人因为某些事没有及时得知或者什么，关心不是一定要表现在表面。道德绑架就是不道德。 ​,Thu Aug 13 19:02:31 +0800 2015,3875454220267231,林中有鹿阳光普洒,418,-1,418,,f,14,0,55,10,0,0
3875531113718165,#塘沽爆炸#昨天凌晨就知道了消息，但却比我想象严重的多，一直在关注，接连不断的视频、报道让我震惊同时痛心，越发有些悲愤，看到过太多漠视安全的人和事，那种懈怠让我恐惧，个人的疏忽却牺牲了他人性命，不管有什么措施有什么规定，要真正敬畏安全，愿我生活过四年的地方平安 沈阳·营城子街区 ​,Fri Aug 14 00:08:04 +0800 2015,3875531113718165,小生-林林粥,684,-1,684,,m,27,0,184,206,2,0
3933722548085079,【轻轨张贵庄站现正组织招标 预计春节后进场施工】#政民零距离#网友何磊询问：轻轨张贵庄站已拖了很长时间都还没有施工，相关部门回答了多次要开工都未兑现，请问到底何时开工呢？东丽区政府回复：由于8.12爆炸，工程进展受到一定影响，建设单位目前正组织招标工作，预计春节后可进场施工。@东丽发布 ​,Thu Jan 21 14:00:03 +0800 2016,3933722548085079,北方网,51188,3,51188,北方网微博,m,37,3,221141,302,0,1
4007446814979790,11点35分，塘沽812大爆炸。忘不了大家那些个不眠不休的夜晚，感恩我们的战士们拼了命的付出，缅怀逝去的战士们，只有去到现场的人才能感受到生命的脆弱，只有失去过亲人才能体会一辈子难以磨灭的痛，向逝去的四大队战士们致敬！           纪念 滨海新区812大爆炸一周年· ​,Fri Aug 12 00:33:58 +0800 2016,4007446814979790,monarchess闫瑾,716,-1,716,,f,22,0,130,534,2,0
3875668733596708,#天津塘沽大爆炸#为我们的战士和那些无辜受难的群众们祈祷，这次突如其来的大灾难炸碎了多少人的心…虽然离天津很远，但心却为那些逝去的亡灵而感到痛心和遗憾，向奋力救援的消防官兵们致敬，向那些死亡线上挣扎的兄弟姐妹们给予最大的鼓励和支持，快点好起来吧，8.12永远铭记这一天 ​,Fri Aug 14 09:14:55 +0800 2015,3875668733596708,ch的微笑2,40,-1,40,,f,10,0,38,171,1,1
3903320924151933,#天津塘沽大爆炸#事情过去这么久了？？还没给公众一个说法！！！真是够了！！！ 天津·大直沽街区 ​,Thu Oct 29 16:34:51 +0800 2015,3903320924151933,我是擎天柱Sir,633,-1,633,,f,14,0,64,109,6,0
3960146864557506,“嘛呀……三百万，就三个亿也换不回孩儿的命儿呀，好端端的小伙儿没了，你说家里人年年这儿时候糟不糟心？”—塘沽出租车司机如是说。       天津港 8.12特大火灾爆炸事故清明祭 ​,Sun Apr 03 12:00:51 +0800 2016,3960146864557506,还没全疯的逗猫,48,-1,48,,m,9,0,20,73,2,4
3877140942337113,#天津滨海大爆炸#【英雄一路走好！】武警滨海新区支队官兵参加“8.12”遇难者默哀仪式送别战友。支队官兵表示，一定将继承英雄的遗志，完成他们未竟的事业，坚决做好事故救援工作，履行好武警官兵的职责使命。 （邵学仕、吕长超） ​,Tue Aug 18 10:44:57 +0800 2015,3877140942337113,中国海军网,8467,0,8467,中国海军网,m,34,8,598364,182,23,8
3880751009046087,我一直关注#天津塘沽大爆炸#也不会忘记那些因为使命一直保卫祖国和人民的人民为他们点赞，最棒 ​,Fri Aug 28 09:50:04 +0800 2015,3880751009046087,陈光教练,452,0,452,浙江省文成县体育事业发展局教练组长,m,26,0,11315,474,3,1
3875662038979576,#天津塘沽大爆炸##塘沽爆炸##塘沽爆炸事件#看到第一幅图，就哭了，希望失联的人都还活着🙏🙏🙏 ​,Fri Aug 14 08:48:19 +0800 2015,3875662038979576,李一轰,457,-1,457,,f,13,0,73,26,0,0
3892561192083911,8.12天津港爆炸事故49日忌。愿逝者安息。[蠟燭] ​,Tue Sep 29 23:59:31 +0800 2015,3892561192083911,恐龙_de_地盘,3105,-1,3105,,f,31,0,70,159,2,4
3915942515925119,为深刻汲取天津港区瑞海国际物流有限公司“8.12”特别重大火灾爆炸事故沉痛教训，华北采油一厂采油管理五区“四强化”加大安全环保检查力度 ​,Thu Dec 03 12:28:33 +0800 2015,3915942515925119,念你所念88,3981,0,3981,中石化华北分公司第四采油厂职员,m,19,0,179,213,0,0
3935351628017236,"我十八岁高三这一年好像是地球报复人类对他的破坏一样都聚集在了这一年.塘沽8.12大爆炸,12.23因红色预警雾霾不得不中小学停课,还有最近才过去的55年罕见的寒潮最低零下17度,甚至广东也下了雪.这么多的灾难这样罗列出来不免让我觉得有些害怕,好像今年比2012更像世界末日. ​",Tue Jan 26 01:53:26 +0800 2016,3935351628017236,萌哒哒qinger,186,-1,186,,f,20,1,77,81,7,0
3918907313855896,@西西西西_西柚 的文章《致 关注天津塘沽大爆炸的朋友们。》赞叹你的文采和敢说敢唠的同时。居然发现你是我大辽的姑娘。我们大辽河水养大的孩子 个个尿性！ ​,Fri Dec 11 16:49:36 +0800 2015,3918907313855896,老张家那小谁1100,1045,-1,1045,,m,9,0,42,217,1,0
3979155589190460,365个日夜，一个成长的过程，感谢自己加入这个团队，拥有这个平台，更感谢自己这365天，背负债务，8.12大爆炸，很开心自己都过来了，更加坚定，爱生活，爱家人，爱家人，爱生活，爱自己～ 天津·第四大街 ​,Wed May 25 22:54:44 +0800 2016,3979155589190460,Ykswman,1119,0,1119,汽车之家平行进口采购  微博汽车视频自媒体,m,23,0,5248,1273,2,0
3875428424995886,我在想每次发生灾难捐款大部分的善心人都在捐款，但总有一些乘机从中捞钱的人，我想问那些钱你真的拿的心安理得？你真的一点都不心虚？#塘沽爆炸# ​,Thu Aug 13 17:20:00 +0800 2015,3875428424995886,一见你就笑wjk,3602,-1,3602,,f,14,0,73,194,0,0
3880368140602776,#天津塘沽大爆炸# 打卡打卡！新闻越变越短！越变越少！报个人数有毛用！我们更多care的是活着的人！！ ​,Thu Aug 27 08:28:41 +0800 2015,3880368140602776,惆怅但不忧郁的中队长葩葩蒙,4410,0,4410,如皋日幸美服饰有限公司常务副总经理 张晶,f,26,0,1509,196,3,0
3875520385012790,#我爱你，如果能活着#明天和意外永远不知哪个先到来，祈福，平安!  #塘沽爆炸# ​,Thu Aug 13 23:25:25 +0800 2015,3875520385012790,冲上云霄VVC,135,-1,135,,f,12,0,77,279,1,1
3875663851421698,生命只有一次，或许只有在即将失去时才懂得珍惜。好好珍惜眼前人吧#滚蛋吧！肿瘤君[电影]#祈福塘沽#塘沽爆炸# ​,Fri Aug 14 08:55:30 +0800 2015,3875663851421698,超群呀,52,-1,52,,f,12,0,66,412,1,0
3876470465979269,从事发到此刻，心里的悲痛是无以言表的…#塘沽爆炸#希望遇难者得到公正的对待，希望生者得到应有的安慰，希望该警醒的警醒该处置的处置…莫让悲剧再次发生，莫让#恐怖直播[电影]#出现在中国的土地上… ​,Sun Aug 16 14:20:43 +0800 2015,3876470465979269,霂雨阳光,3090,-1,3090,,f,28,0,454,236,0,0
3877252523236008,重要通知： 1、因9.3日要大阅兵，因反恐需要从即日起至9.5号，发往北京，新疆和西藏三省的件全部停发！！ 2、因8.12天津大爆炸事故，发往天津溏沽等部分地区的件也停发了，恢复时间待通知！！ ​,Tue Aug 18 18:08:20 +0800 2015,3877252523236008,万世情缘化妆品,3504,-1,3504,,f,22,0,3358,69,1,0
3902876684265191,天津港8.12特大爆炸事故10月28日进展 “天津港8.12特大爆炸事故”10月28日救助进展 ​,Wed Oct 28 11:09:36 +0800 2015,3902876684265191,中华社会救助基金会,3181,7,3181,中华社会救助基金会官方微博,f,27,6,31737,520,4,69
3875329015317778,最帅的逆行～#塘沽爆炸# ​,Thu Aug 13 10:45:00 +0800 2015,3875329015317778,洁---出的吃货,1234,-1,1234,,f,24,1,127,201,9,0
3959055733209870,上周五150821班全体同学一起去参观了塘沽烈士陵园，感受英雄们的革命精神。陵园中不但埋葬着解放塘沽的革命先烈，还埋葬着在8.12爆炸事件中牺牲的战士们，他们大多与我们差不多年纪，却已因为挽救他人生命而长眠地下。“浩气长存，英雄不朽”，这句话深深地烙印在同学们心中。@天津科技大学经管团总支 ​,Thu Mar 31 11:45:05 +0800 2016,3959055733209870,天津科大150821班团支部,47,-1,47,,f,14,0,51,43,2,0
4024790513507662,去年天津塘沽大爆炸，我写的一首小诗，感谢海的女儿的朗诵。为天津祈福 为天津祈福 北京·西营后街小区 ​,Wed Sep 28 21:11:38 +0800 2016,4024790513507662,诗人龙飞凤,14383,0,14383,中央电视台栏目编导 ，北京中视心兰文化传媒有限公司董事长,m,39,1,17568,380,4,0
3875486381650644,#塘沽大爆炸#能平安活着就是上天给的最大恩赐 一路走好 重庆·含谷镇 ​,Thu Aug 13 21:10:19 +0800 2015,3875486381650644,甜蜜是吃货,201,-1,201,,m,9,0,59,398,0,0
4092592377132365,谨以此曲《你怎么哭了》献给在8.12天津塘沽爆炸中牺牲的消防战友！愿逝者安息！为生者祈福！ （分享自 @优酷） 谨以此曲《你怎么哭了》献给在8.12天津塘沽爆炸中牺牲的消防战友！愿逝者安息！为生者祈福！ ​,Mon Apr 03 23:32:02 +0800 2017,4092592377132365,一支断笔画夕阳,228,-1,228,,m,9,2,23,105,2,1
3976612770734443,滨海燃气员工（白帽）林宏斌 （拍摄人）张宏强 （黄帽）黄山 （左后无帽）李博 在滨海新区特大爆炸“8.12”事件转天8.13日，冒着二次爆炸危险，由滨海燃气集团费学欣（红帽）主任带队进入爆炸现场关闭燃气闸井内阀门，经努力关闭检查，确保安全，除（红帽）费学欣外，均为劳务派遣人员@贾樟柯 @腥闻人 ​,Wed May 18 22:30:29 +0800 2016,3976612770734443,大风起兮云飞扬啊啊,187,-1,187,,m,14,0,82,300,0,0
3875528232374426,#天津塘沽大爆炸#不敢看却无时无刻不在关注，8.12一个痛苦的日子，带给我们无限的伤感和感动，希望爆炸点早日扑灭，希望政府部门给民众一个   #合理#    的解释，希望伤者早日康复，愿逝者安息！🙏🙏🙏🙏🙏🙏🙏 天津·大学城 ​,Thu Aug 13 23:56:37 +0800 2015,3875528232374426,碍事布拉达,290,-1,290,,f,14,0,67,233,2,0
3948543909531063,#天津塘沽大爆炸##开放住宅区# 一切政策或热门话题出现这种情况……那zf是不是该重新思考，重新发声一下……还是百用不厌只管屏蔽，捂住自己耳朵…… ​,Wed Mar 02 11:34:51 +0800 2016,3948543909531063,暖暖Zzzzzz,1108,-1,1108,,f,27,0,731,491,0,2
3879313281767323,【天津港爆炸事故首批101名遇难者名单公布 多名山东籍】昨晚，天津港“8·12”#天津塘沽大爆炸# 事故遇难者部分名单。第一批公布101人，其中山东籍13人，其余遇难人员身份正在进一步核查中。天津爆炸遇难者101人名单公布 via 新浪山东 ​,Mon Aug 24 10:37:03 +0800 2015,3879313281767323,新浪山东滨州频道,4234,3,4234,新浪山东滨州频道官方微博,m,26,5,16269,292,7,1
3875555226725518,#塘沽爆炸# 天津是一座福城，因为不论是何种天灾，或是何种流感都未使天津造受创伤，唯一一次的也只有三十九年前的唐山大地震，突如其来的大爆炸让我们措手不及也感慨万千，但我仍坚信我生活了十七年的这座城市是座福城他虽作为北京的卫城尚且年轻，却是实实在在三千年屹立不倒，天津很坚强！💪🏻 ​,Fri Aug 14 01:43:53 +0800 2015,3875555226725518,陈等等的老婆,618,-1,618,,f,29,0,363,588,4,0
3875470971607161,#塘沽爆炸# 看微博看的揪心可能昨日还在一起谈笑风生的某某，今日已经离去。从此再无故乡，再无亲人，家成了远方前方生死未卜，你们义无反顾。都要好好的，家里还有人等你们吃饭🙏🙏🙏 ​,Thu Aug 13 20:09:05 +0800 2015,3875470971607161,SunLu_孙露,759,-1,759,,f,29,0,370,161,0,0
3875428550479071,#塘沽爆炸#我也是醉了@陈菲丶啦 ​,Thu Aug 13 17:20:31 +0800 2015,3875428550479071,藕尔芒,378,-1,378,,f,14,0,1203,662,1,1
3876166526250899,#天津塘沽大爆炸#天津市第二殡仪馆首批赴塘沽执行8.12特别任务梯队，圆满完成各项特定指定任务，临时返还归队调整。据悉，该梯队是执行此次特别任务最先到达且持续作战时间最长的梯队，并且曾一度深入中心区域现场执行任务。在此也感谢所有关心我们的朋友！ 天津·三条石街 ​,Sat Aug 15 18:12:58 +0800 2015,3876166526250899,阎王爷D秘书酱,1173,220,1173,,f,34,1,399,211,26,4
4007744434785043,去年的今天8.12爆炸，一年之后，物是人非。希望那些在天堂的人们在那里在没有爆炸。希望活着的人幸福快乐 ​,Fri Aug 12 20:16:36 +0800 2016,4007744434785043,暧那小妞,1730,220,1730,,f,25,0,353,694,1,0
3875371688250322,消防员！停止无谓的牺牲吧！那些也都是有父母的孩子！在着火原因不明的情况下，不要再派消防员去送死了！#塘沽爆炸# ​,Thu Aug 13 13:34:34 +0800 2015,3875371688250322,LOL妙妙张雪,2417,0,2417,山东《英雄联盟》赛事主持人 张雪 微博签约自媒体,f,31,1,37284,1950,11,0
3877199016839079,千万别他妈出事儿啊！生命太脆弱了#塘沽爆炸# ​,Tue Aug 18 14:35:43 +0800 2015,3877199016839079,这到底怎么肥四,330,-1,330,,f,27,1,570,244,6,13
3897530997744282,愿平安【天津再次发生爆炸】距8.12塘沽爆炸整整两个月后，天津再次发生爆炸。12日晚10点30分左右，天津市北辰区西堤头镇一家仓库发生大火并伴有爆炸，今日凌晨2时33分，火灾全部报灭。团宝，愿更多人平安无事。#天津北辰爆炸# ​,Tue Oct 13 17:07:45 +0800 2015,3897530997744282,河北北方学院医学检验学院团委,387,4,387,河北北方学院医学检验学院团委官方微博,f,14,3,1108,67,7,0
3876385468502413,8.12日，一个与平平常常的夏日，节气已过了立秋，进入末伏，虽然有的热，但也不是最闷热难受的桑拿天。当晚我独自在家，如往常一样，晚大约11上床睡觉，很快就进入梦乡。    8.12天津港大爆炸之夜亲历  ​,Sun Aug 16 08:42:58 +0800 2015,3876385468502413,贝克V,4157,-1,4157,,m,34,2,1497,154,0,4
3901950242271368,#京津德比# 谢谢在8.12爆炸伸出援手的国安球迷  今年的京津德比少了往年的谩骂  每一个进球都激动的跳起来   谢谢隔壁的国安  泰达加油  国安加油！ ​,Sun Oct 25 21:48:15 +0800 2015,3901950242271368,FAYELLK,755,-1,755,,f,28,0,1276,131,6,2
3880782562796088,#天津塘沽大爆炸#看到学校在加班加点的修缮，能正常开学！内心真的是不知道该说什么！ ​,Fri Aug 28 11:55:27 +0800 2015,3880782562796088,琳娜Lina_0827,93,-1,93,,f,14,0,49,58,3,5
3879647231989285,#天津塘沽大爆炸# 记者从事故现场新闻中心得到消息，截至24日下午3时，共发现遇难者人数129人，失联人员44人。其中，遇难者身份全部确认。目前现场清运工作正稳步进行，多点位取得突破性进展。天津港爆炸事故：遇难人数升至129人 现场清运工作稳步进行 ​,Tue Aug 25 08:44:03 +0800 2015,3879647231989285,江西旅游广播,21585,3,21585,江西广播电视台旅游频率FM97.4官方微博,m,38,0,285454,237,1,0
3880137621722424,#天津塘沽大爆炸#事件发生这么久，仍旧没有任何一个相关部门敢出来承认存在失职，反而都在互相推诿，我不仅感叹，当有外敌入侵的时候，到底哪一批人最先成为卖国贼。 ​,Wed Aug 26 17:12:41 +0800 2015,3880137621722424,张亦夫,116,-1,116,,m,4,1,25,13,21,1
3897288579308163,#天津北辰大爆炸#天哪这才两个月，塘沽大爆炸还没有彻底过去，又有爆炸，天津这是怎么了？快来报平安！@超纠结的小丸子 @踏马奔徙终未老 ​,Tue Oct 13 01:04:28 +0800 2015,3897288579308163,向_美色低头,1489,-1,1489,,f,27,0,112,355,1,2
3875429188245526,每次刷到关于消防员战士牺牲的消息都会特别痛心，我也很不解为什么每次天灾人祸的重点都放在最后的捐款捐物，大家众志成城是很重要！但怎么不想想这么大的一场爆炸事件为什么在人口聚集处发生？为什么不做好防范措施，意外固然是意外，求调查！求治本！#塘沽大爆炸# 四平·七道街 ​,Thu Aug 13 17:23:03 +0800 2015,3875429188245526,眼听为虚,792,-1,792,,f,25,0,147,452,1,1
3881122062672238,天津港“8.12”爆炸事故环境监测快报@天津环保发布 ：8月29日8-10点，事发地警戒区外环境空气10个固定点，周边4个流动采样区域内8个采样点，采集样品均未检出氰化氢；采集VOCs样品18个，其中4个检出VOCs，浓度均低于《天津市工业企业挥发性有机物排放控制标准》（DB12/524-2014）无组织排放浓度限值。 ​,Sat Aug 29 10:24:29 +0800 2015,3881122062672238,中国环境新闻,7723,3,7723,环境保护部宣传教育司主管、中国环境报社主办,m,31,4,324209,524,1,0
3918860216246129,【市烈士陵园安放8.12爆炸事故中牺牲的烈士】2015年12月9日上午，天津市烈士陵园为在天津港“8.12”爆炸事故中牺牲的王吉良烈士举行了骨灰安放仪式。截止到目前为止市烈士陵园安放了九批共18名烈士骨灰。 ​,Fri Dec 11 13:42:27 +0800 2015,3918860216246129,天津民政,4347,1,4347,天津市民政局官方微博,m,24,2,93500,203,3,1
3887066250794037,#天津塘沽大爆炸#虽然人不在天津，还一直关注着新闻，希望塘沽快快恢复，以后不要再发生这样的事了🙏🙏还有，，十一就回家啦，越来越恋家了 ​,Mon Sep 14 20:04:34 +0800 2015,3887066250794037,苟延残喘zyy,2481,-1,2481,,f,29,0,185,303,1,0
3921188079860564,为“爱的传递大型的公益活动--爱心手拉手！”题写“烈火铸就，无悔青春”（为纪念缅怀天津8．12大爆炸牺牲的官兵们）#崔胜辉书法作品# ​,Thu Dec 17 23:52:33 +0800 2015,3921188079860564,书法家崔胜辉,91,0,91,中国书法家协会书法培训中心  教授、专家工作室导师，中国书法家协会会员,m,16,0,525,70,2,0
3897374046543568,今早起来又有不愿看到的新闻，距离8.12爆炸才两个月，北辰区西堤头又发生大火爆炸 ​,Tue Oct 13 06:44:05 +0800 2015,3897374046543568,A晨露宝贝,85,-1,85,,f,9,0,36,60,1,0
3919236432657856,#天津塘沽大爆炸#8.12---12.12不会忘记！ ​,Sat Dec 12 14:37:24 +0800 2015,3919236432657856,楷瑞的妈,229,-1,229,,f,17,1,132,563,3,0
3879271350928814,是不是就我一人这样？我发不了图片，今天刚发现#让天津塘沽大爆炸重回热搜榜首##天津塘沽大爆炸# ​,Mon Aug 24 07:50:26 +0800 2015,3879271350928814,前院有只蹄蹄,395,-1,395,,f,14,0,116,314,10,1
3910913943515460,#天津塘沽大爆炸# 介尼玛都能做营销，开你买表的奖！！@C2-tjwrinsy-Ray ​,Thu Nov 19 15:26:48 +0800 2015,3910913943515460,蛋蛋头很疼,9204,0,9204,南京青柰电子科技有限公司 总经理,m,33,1,8936,217,2,2
